alternative,score,Region,PLS,System,method,profile,rank
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,222
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,223
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,224
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,225
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,226
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,227
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,228
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,229
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,230
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,231
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,232
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,233
Accra_PLS100_PV+battery,0.9999964884564826,Accra,100,PV+battery,fuzzy_topsis,sustainable,234
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,235
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,236
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,237
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,238
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,239
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,240
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,241
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,242
Lodwar_PLS100_PV+battery,0.9999963975052386,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,243
Accra_PLS100_PV+battery,0.9999963838612331,Accra,100,PV+battery,fuzzy_topsis,sustainable,244
Accra_PLS100_PV+battery,0.9999963838612331,Accra,100,PV+battery,fuzzy_topsis,sustainable,245
Accra_PLS100_PV+battery,0.9999963838612331,Accra,100,PV+battery,fuzzy_topsis,sustainable,246
